log_id,service,level,message_code,timestamp
LOG600347,kyc-service,ERROR,AUTH_FAILURE,2026-06-25 13:54:19.312192
LOG600348,notification-svc,INFO,CACHE_HIT,2026-05-17 05:02:56.107210
LOG600349,kyc-service,WARN,CACHE_MISS,2026-04-26 16:35:46.467957
LOG600350,auth-service,INFO,REQUEST_OK,2026-03-21 03:42:48.942452
LOG600351,payments-api,INFO,CACHE_HIT,2026-03-09 11:29:40.929370
LOG600352,core-banking,WARN,SLOW_QUERY,2026-05-19 00:47:58.190083
LOG600353,auth-service,INFO,REQUEST_OK,2026-03-10 20:11:46.653127
LOG600354,payments-api,INFO,CACHE_HIT,2026-04-11 06:32:45.706502
LOG600355,kyc-service,INFO,APP_START,2026-05-09 08:57:15.822744
LOG600356,auth-service,ERROR,NPE,2026-04-01 00:15:14.562490
LOG600357,ledger-svc,INFO,REQUEST_OK,2026-02-26 08:28:06.467918
LOG600358,payments-api,ERROR,TIMEOUT,2026-03-10 16:21:16.617479
LOG600359,payments-api,INFO,REQUEST_OK,2026-07-06 00:48:21.593928
LOG600360,kyc-service,WARN,SLOW_QUERY,2026-04-28 02:35:24.891868
LOG600361,notification-svc,INFO,REQUEST_OK,2026-06-07 18:30:48.279698
LOG600362,notification-svc,INFO,REQUEST_OK,2026-02-24 05:52:17.432189
LOG600363,kyc-service,INFO,APP_START,2026-06-29 17:38:21.550305
LOG600364,payments-api,INFO,REQUEST_OK,2026-04-06 21:13:12.117781
LOG600365,notification-svc,WARN,RETRY_ATTEMPT,2026-07-08 01:47:18.805918
LOG600366,ledger-svc,INFO,CACHE_HIT,2026-07-23 20:06:19.125504
LOG600367,payments-api,INFO,REQUEST_OK,2026-06-15 11:11:07.727882
LOG600368,kyc-service,WARN,CACHE_MISS,2026-06-03 02:59:34.252134
LOG600369,ledger-svc,INFO,APP_START,2026-02-28 04:06:56.693336
LOG600370,ledger-svc,INFO,CACHE_HIT,2026-04-05 12:14:28.234934
LOG600371,notification-svc,INFO,APP_START,2026-04-13 18:48:11.006166
LOG600372,payments-api,INFO,CACHE_HIT,2026-04-19 09:36:51.167993
LOG600373,core-banking,WARN,SLOW_QUERY,2026-03-12 18:31:46.609429
LOG600374,core-banking,INFO,CACHE_HIT,2026-07-14 13:11:07.096495
LOG600375,core-banking,INFO,CACHE_HIT,2026-06-11 12:11:24.216097
LOG600376,payments-api,INFO,REQUEST_OK,2026-06-10 23:54:36.827866
LOG600377,payments-api,INFO,REQUEST_OK,2026-03-08 21:15:48.089462
LOG600378,auth-service,INFO,REQUEST_OK,2026-05-02 00:30:57.539188
LOG600379,ledger-svc,INFO,CACHE_HIT,2026-03-08 22:46:47.032638
LOG600380,kyc-service,INFO,APP_START,2026-04-02 11:14:44.932496
LOG600381,auth-service,INFO,REQUEST_OK,2026-04-08 03:55:29.014014
LOG600382,kyc-service,INFO,CACHE_HIT,2026-03-28 12:54:17.074504
LOG600383,ledger-svc,WARN,SLOW_QUERY,2026-05-31 17:15:47.499669
LOG600384,kyc-service,WARN,CACHE_MISS,2026-05-03 23:11:21.030842
LOG600385,payments-api,INFO,APP_START,2026-07-08 03:41:06.876895
LOG600386,core-banking,ERROR,NPE,2026-05-20 07:35:19.554988
LOG600387,notification-svc,WARN,SLOW_QUERY,2026-06-22 16:28:14.025206
LOG600388,auth-service,INFO,CACHE_HIT,2026-06-04 01:52:24.951913
LOG600389,notification-svc,WARN,RETRY_ATTEMPT,2026-06-09 14:33:27.667437
LOG600390,payments-api,INFO,REQUEST_OK,2026-07-05 19:25:59.954018
LOG600391,notification-svc,INFO,APP_START,2026-02-21 20:33:01.803346
LOG600392,auth-service,INFO,APP_START,2026-03-01 22:49:28.927787
LOG600393,ledger-svc,INFO,REQUEST_OK,2026-07-23 06:30:30.431019
LOG600394,notification-svc,INFO,REQUEST_OK,2026-04-27 21:58:32.221116
LOG600395,notification-svc,ERROR,TIMEOUT,2026-03-06 02:35:40.475029
LOG600396,auth-service,WARN,CACHE_MISS,2026-07-14 17:14:18.552596
LOG600397,kyc-service,INFO,APP_START,2026-03-28 15:51:52.325454
LOG600398,payments-api,INFO,REQUEST_OK,2026-07-22 18:34:23.778816
LOG600399,auth-service,INFO,APP_START,2026-03-22 06:51:48.121707
LOG600400,auth-service,INFO,CACHE_HIT,2026-06-07 20:40:59.614156
LOG600401,notification-svc,INFO,REQUEST_OK,2026-07-06 13:12:45.490477
LOG600402,core-banking,ERROR,UPSTREAM_TIMEOUT,2026-05-09 22:51:10.523201
LOG600403,kyc-service,INFO,APP_START,2026-03-15 05:02:37.923579
LOG600404,kyc-service,INFO,CACHE_HIT,2026-02-21 20:37:52.599741
LOG600405,core-banking,INFO,APP_START,2026-07-18 19:26:36.968092
LOG600406,payments-api,ERROR,NPE,2026-07-09 09:07:49.279528
LOG600407,notification-svc,INFO,REQUEST_OK,2026-04-06 09:09:08.700839
LOG600408,notification-svc,INFO,CACHE_HIT,2026-06-06 00:13:33.543127
LOG600409,payments-api,INFO,REQUEST_OK,2026-04-30 21:30:53.856061
LOG600410,ledger-svc,INFO,CACHE_HIT,2026-07-12 11:50:17.476728
LOG600411,core-banking,INFO,APP_START,2026-05-06 01:24:09.431741
LOG600412,ledger-svc,WARN,CACHE_MISS,2026-06-01 03:59:40.488213
LOG600413,kyc-service,WARN,RETRY_ATTEMPT,2026-03-11 07:01:35.410321
LOG600414,core-banking,INFO,APP_START,2026-06-15 23:30:35.019184
LOG600415,payments-api,WARN,CACHE_MISS,2026-07-31 03:40:45.582700
LOG600416,auth-service,INFO,APP_START,2026-08-17 15:38:26.062384
LOG600417,ledger-svc,INFO,CACHE_HIT,2026-05-09 17:37:49.803721
LOG600418,notification-svc,INFO,CACHE_HIT,2026-05-29 16:05:45.765897
LOG600419,kyc-service,INFO,APP_START,2026-07-05 02:50:30.624418
LOG600420,payments-api,INFO,CACHE_HIT,2026-05-16 12:41:19.124700
LOG600421,notification-svc,ERROR,TIMEOUT,2026-04-28 09:40:43.031582
LOG600422,core-banking,INFO,CACHE_HIT,2026-04-08 19:39:54.696383
LOG600423,notification-svc,INFO,APP_START,2026-07-26 03:11:30.036943
LOG600424,core-banking,INFO,APP_START,2026-05-04 12:15:32.398105
LOG600425,kyc-service,INFO,APP_START,2026-02-25 10:09:03.333086
LOG600426,ledger-svc,ERROR,NPE,2026-04-29 00:31:44.581371
LOG600427,notification-svc,INFO,APP_START,2026-03-12 15:57:39.438448
LOG600428,ledger-svc,WARN,CACHE_MISS,2026-06-04 14:18:58.528532
LOG600429,payments-api,ERROR,TIMEOUT,2026-07-30 18:53:23.294785
LOG600430,notification-svc,INFO,APP_START,2026-03-08 10:59:29.122490
LOG600431,kyc-service,ERROR,NPE,2026-05-28 05:31:13.545920
LOG600432,kyc-service,INFO,CACHE_HIT,2026-05-27 05:40:58.167968
LOG600433,ledger-svc,WARN,SLOW_QUERY,2026-05-03 14:52:47.311482
LOG600434,core-banking,INFO,APP_START,2026-06-06 02:39:25.936901
LOG600435,payments-api,INFO,REQUEST_OK,2026-05-06 16:47:09.743130
LOG600436,notification-svc,INFO,CACHE_HIT,2026-07-30 11:34:49.790600
LOG600437,kyc-service,INFO,CACHE_HIT,2026-05-11 10:37:50.507438
LOG600438,payments-api,INFO,APP_START,2026-02-27 17:40:06.313172
LOG600439,payments-api,WARN,RETRY_ATTEMPT,2026-04-14 20:33:57.950621
LOG600440,kyc-service,INFO,REQUEST_OK,2026-05-04 20:30:15.681081
LOG600441,notification-svc,INFO,CACHE_HIT,2026-06-19 23:07:12.913238
LOG600442,kyc-service,WARN,CACHE_MISS,2026-08-04 21:33:09.318916
LOG600443,auth-service,INFO,CACHE_HIT,2026-02-21 01:17:45.971940
LOG600444,auth-service,WARN,SLOW_QUERY,2026-03-28 06:52:12.536984
LOG600445,auth-service,ERROR,TIMEOUT,2026-03-12 06:58:10.096497
LOG600446,kyc-service,INFO,APP_START,2026-07-02 21:49:24.850695
LOG600447,kyc-service,INFO,REQUEST_OK,2026-05-01 00:11:47.472709
LOG600448,payments-api,WARN,RETRY_ATTEMPT,2026-06-23 22:25:14.528656
LOG600449,payments-api,INFO,CACHE_HIT,2026-07-17 03:14:53.282064
LOG600450,ledger-svc,INFO,APP_START,2026-08-15 02:39:31.384470
LOG600451,core-banking,WARN,CACHE_MISS,2026-07-12 06:49:38.571470
LOG600452,kyc-service,INFO,REQUEST_OK,2026-03-11 22:54:16.178987
LOG600453,ledger-svc,INFO,REQUEST_OK,2026-03-04 09:44:52.329717
LOG600454,core-banking,INFO,REQUEST_OK,2026-04-07 23:32:02.633725
LOG600455,notification-svc,INFO,APP_START,2026-03-20 10:55:23.258935
LOG600456,ledger-svc,INFO,REQUEST_OK,2026-08-13 10:02:18.198975
LOG600457,auth-service,INFO,REQUEST_OK,2026-04-22 00:47:24.646055
LOG600458,auth-service,WARN,SLOW_QUERY,2026-07-25 09:45:48.327619
LOG600459,core-banking,INFO,REQUEST_OK,2026-06-27 00:33:23.042821
LOG600460,notification-svc,INFO,CACHE_HIT,2026-03-22 02:39:29.971454
LOG600461,ledger-svc,ERROR,AUTH_FAILURE,2026-04-22 03:27:48.562900
LOG600462,payments-api,INFO,CACHE_HIT,2026-04-07 20:26:20.097752
LOG600463,payments-api,ERROR,NPE,2026-03-13 20:42:14.241401
LOG600464,ledger-svc,INFO,CACHE_HIT,2026-07-06 00:38:42.183218
LOG600465,kyc-service,INFO,CACHE_HIT,2026-03-18 22:45:47.532804
LOG600466,ledger-svc,INFO,CACHE_HIT,2026-03-26 02:33:49.953249
LOG600467,notification-svc,INFO,APP_START,2026-06-23 09:47:43.632335
LOG600468,notification-svc,INFO,CACHE_HIT,2026-08-16 23:17:11.284967
LOG600469,auth-service,INFO,CACHE_HIT,2026-07-19 02:55:21.646047
LOG600470,ledger-svc,WARN,SLOW_QUERY,2026-05-26 02:22:18.513053
LOG600471,kyc-service,WARN,RETRY_ATTEMPT,2026-08-03 14:38:15.650821
LOG600472,ledger-svc,INFO,APP_START,2026-05-18 22:52:25.483984
LOG600473,payments-api,WARN,SLOW_QUERY,2026-08-11 21:27:50.344943
LOG600474,notification-svc,INFO,APP_START,2026-08-01 07:09:48.275305
LOG600475,notification-svc,INFO,CACHE_HIT,2026-03-28 06:48:05.662423
LOG600476,notification-svc,WARN,RETRY_ATTEMPT,2026-02-27 18:56:38.907779
LOG600477,notification-svc,INFO,REQUEST_OK,2026-05-13 18:48:27.443885
LOG600478,kyc-service,INFO,REQUEST_OK,2026-05-23 22:32:16.415192
LOG600479,ledger-svc,INFO,APP_START,2026-05-11 05:12:01.436070
LOG600480,notification-svc,INFO,REQUEST_OK,2026-03-28 22:43:30.645072
LOG600481,payments-api,INFO,APP_START,2026-07-17 08:52:01.793607
LOG600482,payments-api,ERROR,AUTH_FAILURE,2026-04-23 00:31:43.442395
LOG600483,kyc-service,INFO,APP_START,2026-07-04 18:52:24.041277
LOG600484,core-banking,WARN,RETRY_ATTEMPT,2026-07-26 17:18:43.487549
LOG600485,auth-service,INFO,CACHE_HIT,2026-04-16 15:15:53.435870
LOG600486,auth-service,ERROR,AUTH_FAILURE,2026-08-06 14:26:50.004410
LOG600487,payments-api,INFO,REQUEST_OK,2026-03-19 13:31:00.991505
LOG600488,payments-api,WARN,CACHE_MISS,2026-03-08 16:03:41.435107
LOG600489,ledger-svc,INFO,CACHE_HIT,2026-06-13 02:34:44.318016
LOG600490,payments-api,INFO,CACHE_HIT,2026-02-22 00:30:47.091020
LOG600491,core-banking,INFO,APP_START,2026-08-04 23:15:17.576693
LOG600492,ledger-svc,ERROR,UPSTREAM_TIMEOUT,2026-06-07 02:59:52.176409
LOG600493,core-banking,WARN,SLOW_QUERY,2026-05-16 02:58:40.614172
LOG600494,payments-api,INFO,REQUEST_OK,2026-05-24 11:22:11.052403
LOG600495,notification-svc,WARN,RETRY_ATTEMPT,2026-06-27 15:56:28.457868
LOG600496,notification-svc,INFO,APP_START,2026-02-22 23:45:26.069728
LOG600497,payments-api,INFO,CACHE_HIT,2026-02-22 11:34:13.497439
LOG600498,kyc-service,INFO,APP_START,2026-07-04 15:55:24.860517
LOG600499,payments-api,ERROR,AUTH_FAILURE,2026-05-31 03:29:36.218594
LOG600500,payments-api,WARN,CACHE_MISS,2026-06-03 18:49:43.231803
LOG600501,payments-api,INFO,REQUEST_OK,2026-08-04 21:49:54.733031
LOG600502,notification-svc,INFO,APP_START,2026-05-22 05:07:58.160868
LOG600503,payments-api,INFO,REQUEST_OK,2026-05-09 04:21:25.795259
LOG600504,kyc-service,INFO,CACHE_HIT,2026-04-14 13:00:05.639979
LOG600505,core-banking,ERROR,NPE,2026-02-28 06:10:46.734175
LOG600506,auth-service,INFO,CACHE_HIT,2026-04-18 02:34:59.143705
LOG600507,auth-service,INFO,CACHE_HIT,2026-05-24 00:11:32.203802
LOG600508,payments-api,INFO,APP_START,2026-07-16 14:18:28.011057
LOG600509,auth-service,INFO,REQUEST_OK,2026-06-25 23:16:01.655010
LOG600510,auth-service,WARN,SLOW_QUERY,2026-07-20 00:11:18.884582
LOG600511,auth-service,WARN,SLOW_QUERY,2026-04-09 13:05:38.897324
LOG600512,payments-api,WARN,SLOW_QUERY,2026-07-04 07:11:59.108115
LOG600513,notification-svc,INFO,APP_START,2026-06-29 22:20:51.605878
LOG600514,ledger-svc,WARN,CACHE_MISS,2026-05-17 10:18:51.186621
LOG600515,payments-api,INFO,APP_START,2026-03-04 19:01:14.818447
LOG600516,kyc-service,ERROR,DB_CONN_FAILURE,2026-03-11 13:19:48.318962
LOG600517,notification-svc,INFO,REQUEST_OK,2026-08-04 07:09:30.152455
LOG600518,kyc-service,ERROR,DB_CONN_FAILURE,2026-08-16 00:18:05.501623
LOG600519,auth-service,ERROR,NPE,2026-03-07 22:56:41.153424
LOG600520,notification-svc,INFO,CACHE_HIT,2026-07-29 12:26:59.512615
LOG600521,core-banking,INFO,APP_START,2026-07-30 01:47:10.734447
LOG600522,kyc-service,WARN,RETRY_ATTEMPT,2026-07-27 01:54:34.602636
LOG600523,core-banking,ERROR,DB_CONN_FAILURE,2026-03-31 08:42:01.616796
LOG600524,ledger-svc,WARN,RETRY_ATTEMPT,2026-05-02 21:18:49.180527
LOG600525,notification-svc,WARN,SLOW_QUERY,2026-04-28 11:16:49.956418
LOG600526,kyc-service,INFO,REQUEST_OK,2026-07-16 11:12:02.465513
LOG600527,kyc-service,INFO,REQUEST_OK,2026-03-30 01:58:04.463143
LOG600528,auth-service,INFO,CACHE_HIT,2026-07-28 14:16:19.508091
LOG600529,payments-api,WARN,SLOW_QUERY,2026-08-02 10:10:48.310284
LOG600530,core-banking,INFO,CACHE_HIT,2026-07-06 04:36:06.569703
LOG600531,notification-svc,INFO,CACHE_HIT,2026-03-08 11:38:46.554312
LOG600532,kyc-service,ERROR,TIMEOUT,2026-04-23 13:58:29.681996
LOG600533,core-banking,INFO,REQUEST_OK,2026-07-01 03:45:45.084076
LOG600534,core-banking,INFO,REQUEST_OK,2026-05-12 05:36:16.238434
LOG600535,notification-svc,WARN,SLOW_QUERY,2026-07-29 10:25:20.938913
LOG600536,auth-service,WARN,CACHE_MISS,2026-04-16 06:11:03.485313
LOG600537,core-banking,INFO,CACHE_HIT,2026-06-04 09:34:56.728210
LOG600538,ledger-svc,INFO,APP_START,2026-04-03 06:47:59.615065
LOG600539,auth-service,INFO,REQUEST_OK,2026-06-25 13:47:04.849456
LOG600540,notification-svc,INFO,CACHE_HIT,2026-04-14 00:39:40.707282
LOG600541,core-banking,INFO,APP_START,2026-03-12 02:56:43.331756
LOG600542,core-banking,INFO,APP_START,2026-05-05 12:16:54.845882
LOG600543,core-banking,INFO,APP_START,2026-06-15 20:50:16.100457
LOG600544,notification-svc,WARN,SLOW_QUERY,2026-03-13 00:27:19.842292
LOG600545,core-banking,INFO,APP_START,2026-06-30 22:44:41.340120
LOG600546,auth-service,INFO,APP_START,2026-06-19 01:05:05.701021
LOG600547,auth-service,INFO,CACHE_HIT,2026-06-01 02:17:51.664997
LOG600548,notification-svc,INFO,REQUEST_OK,2026-05-06 08:22:16.241603
LOG600549,notification-svc,WARN,SLOW_QUERY,2026-04-05 21:28:43.669076
LOG600550,core-banking,INFO,APP_START,2026-08-02 01:06:26.064895
LOG600551,notification-svc,INFO,REQUEST_OK,2026-03-17 00:54:20.413740
LOG600552,auth-service,INFO,REQUEST_OK,2026-05-18 15:58:53.306251
LOG600553,kyc-service,INFO,REQUEST_OK,2026-06-03 20:44:23.023505
LOG600554,payments-api,INFO,APP_START,2026-08-12 19:42:43.774558
LOG600555,ledger-svc,INFO,CACHE_HIT,2026-07-10 23:20:17.201751
LOG600556,payments-api,INFO,APP_START,2026-08-18 18:54:15.438724
LOG600557,kyc-service,INFO,REQUEST_OK,2026-04-29 05:24:14.589958
LOG600558,core-banking,INFO,APP_START,2026-06-25 22:35:05.311697
LOG600559,ledger-svc,INFO,CACHE_HIT,2026-04-10 02:26:11.322980
LOG600560,notification-svc,INFO,APP_START,2026-04-26 04:05:16.996054
LOG600561,core-banking,INFO,CACHE_HIT,2026-07-21 03:18:12.502361
LOG600562,notification-svc,INFO,APP_START,2026-07-18 06:36:56.690781
LOG600563,kyc-service,INFO,APP_START,2026-02-28 02:04:01.848461
LOG600564,auth-service,INFO,CACHE_HIT,2026-05-16 08:52:41.317085
LOG600565,ledger-svc,INFO,REQUEST_OK,2026-08-05 22:50:19.202501
LOG600566,notification-svc,INFO,CACHE_HIT,2026-06-13 15:50:22.939775
LOG600567,kyc-service,INFO,APP_START,2026-03-14 02:05:04.861113
LOG600568,payments-api,INFO,REQUEST_OK,2026-04-06 21:50:25.431613
LOG600569,auth-service,INFO,REQUEST_OK,2026-04-13 02:18:03.266960
LOG600570,kyc-service,ERROR,DB_CONN_FAILURE,2026-05-02 08:05:48.669488
LOG600571,payments-api,INFO,REQUEST_OK,2026-05-16 19:20:30.475816
LOG600572,ledger-svc,INFO,CACHE_HIT,2026-06-11 07:17:48.328979
LOG600573,core-banking,INFO,CACHE_HIT,2026-05-18 13:23:52.337829
LOG600574,kyc-service,ERROR,TIMEOUT,2026-07-09 00:47:58.871789
LOG600575,payments-api,INFO,CACHE_HIT,2026-03-05 01:59:47.094121
LOG600576,ledger-svc,INFO,CACHE_HIT,2026-06-30 23:10:29.803261
LOG600577,notification-svc,INFO,CACHE_HIT,2026-02-22 09:51:41.342092
LOG600578,ledger-svc,INFO,APP_START,2026-07-22 21:17:54.267406
LOG600579,payments-api,INFO,CACHE_HIT,2026-08-16 15:07:54.546414
LOG600580,ledger-svc,INFO,APP_START,2026-04-04 12:26:59.870956
LOG600581,ledger-svc,INFO,CACHE_HIT,2026-03-14 17:48:07.646060
LOG600582,auth-service,INFO,REQUEST_OK,2026-06-12 14:53:05.555272
LOG600583,ledger-svc,INFO,CACHE_HIT,2026-05-11 07:06:52.887332
LOG600584,kyc-service,INFO,CACHE_HIT,2026-08-08 15:51:17.313761
LOG600585,notification-svc,INFO,APP_START,2026-04-16 21:06:56.336859
LOG600586,payments-api,INFO,APP_START,2026-06-21 05:51:04.767633
LOG600587,kyc-service,WARN,RETRY_ATTEMPT,2026-07-11 22:47:34.886728
LOG600588,payments-api,INFO,REQUEST_OK,2026-05-11 18:14:21.907035
LOG600589,notification-svc,INFO,APP_START,2026-07-03 05:41:36.833695
LOG600590,auth-service,INFO,CACHE_HIT,2026-03-19 23:09:48.074980
LOG600591,notification-svc,INFO,CACHE_HIT,2026-02-24 14:31:52.750773
LOG600592,auth-service,INFO,REQUEST_OK,2026-07-24 16:53:43.716591
LOG600593,auth-service,INFO,APP_START,2026-08-06 12:39:51.057591
LOG600594,notification-svc,WARN,RETRY_ATTEMPT,2026-03-06 18:59:35.637821
LOG600595,notification-svc,INFO,APP_START,2026-03-21 16:37:09.433591
LOG600596,ledger-svc,WARN,RETRY_ATTEMPT,2026-08-07 21:56:47.711192
LOG600597,auth-service,INFO,APP_START,2026-06-25 01:22:35.663561
LOG600598,auth-service,WARN,SLOW_QUERY,2026-07-22 07:32:53.048047
LOG600599,auth-service,INFO,CACHE_HIT,2026-05-23 17:44:27.445460
LOG600600,notification-svc,INFO,APP_START,2026-04-29 12:24:59.553991
LOG600601,kyc-service,WARN,SLOW_QUERY,2026-08-17 15:54:57.282282
LOG600602,payments-api,INFO,APP_START,2026-06-20 15:41:13.148959
LOG600603,auth-service,INFO,CACHE_HIT,2026-08-13 09:23:38.657279
LOG600604,ledger-svc,INFO,APP_START,2026-07-12 05:17:50.161393
LOG600605,core-banking,INFO,CACHE_HIT,2026-08-08 06:03:03.877086
LOG600606,kyc-service,INFO,REQUEST_OK,2026-06-30 12:21:09.888065
LOG600607,notification-svc,ERROR,DB_CONN_FAILURE,2026-02-21 18:52:54.764047
LOG600608,ledger-svc,INFO,REQUEST_OK,2026-07-14 12:51:38.601939
LOG600609,payments-api,INFO,APP_START,2026-08-16 06:21:57.388679
LOG600610,notification-svc,ERROR,TIMEOUT,2026-07-05 13:55:39.209569
LOG600611,ledger-svc,INFO,CACHE_HIT,2026-04-18 19:07:48.698117
LOG600612,kyc-service,WARN,RETRY_ATTEMPT,2026-03-17 09:58:47.202416
LOG600613,payments-api,ERROR,AUTH_FAILURE,2026-08-16 20:43:13.016469
LOG600614,notification-svc,INFO,CACHE_HIT,2026-05-01 12:17:51.011538
LOG600615,core-banking,WARN,CACHE_MISS,2026-06-14 00:58:35.614714
LOG600616,notification-svc,INFO,CACHE_HIT,2026-03-20 22:12:41.001055
LOG600617,kyc-service,INFO,CACHE_HIT,2026-03-25 11:42:18.826082
LOG600618,ledger-svc,WARN,RETRY_ATTEMPT,2026-05-02 17:38:01.005263
LOG600619,ledger-svc,INFO,REQUEST_OK,2026-03-09 23:48:20.409234
LOG600620,core-banking,WARN,CACHE_MISS,2026-08-11 07:01:25.028200
LOG600621,core-banking,INFO,APP_START,2026-07-04 12:36:10.097425
LOG600622,notification-svc,INFO,CACHE_HIT,2026-02-21 01:29:17.987022
LOG600623,auth-service,INFO,REQUEST_OK,2026-05-12 13:46:48.838842
LOG600624,notification-svc,WARN,RETRY_ATTEMPT,2026-08-02 01:08:37.657654
LOG600625,payments-api,INFO,REQUEST_OK,2026-02-22 18:03:10.272473
LOG600626,core-banking,INFO,REQUEST_OK,2026-07-28 12:33:18.916706
LOG600627,payments-api,INFO,REQUEST_OK,2026-06-28 18:07:14.839912
LOG600628,ledger-svc,INFO,CACHE_HIT,2026-06-27 09:27:26.677802
LOG600629,ledger-svc,WARN,CACHE_MISS,2026-04-19 20:15:11.055758
LOG600630,core-banking,INFO,REQUEST_OK,2026-05-21 03:14:23.129819
LOG600631,core-banking,INFO,REQUEST_OK,2026-05-10 20:11:03.539915
LOG600632,core-banking,INFO,CACHE_HIT,2026-03-11 16:19:56.546239
LOG600633,notification-svc,INFO,REQUEST_OK,2026-07-12 18:05:33.662571
LOG600634,auth-service,INFO,REQUEST_OK,2026-02-24 07:53:36.954608
LOG600635,auth-service,WARN,SLOW_QUERY,2026-03-01 19:46:21.074412
LOG600636,notification-svc,ERROR,TIMEOUT,2026-04-20 07:55:08.393589
LOG600637,payments-api,WARN,CACHE_MISS,2026-05-01 19:24:15.362244
LOG600638,payments-api,INFO,APP_START,2026-03-30 00:32:49.680552
LOG600639,core-banking,ERROR,DB_CONN_FAILURE,2026-07-09 00:36:51.194699
LOG600640,notification-svc,WARN,SLOW_QUERY,2026-05-10 09:19:22.682174
LOG600641,kyc-service,INFO,REQUEST_OK,2026-04-15 16:52:52.568759
LOG600642,auth-service,INFO,REQUEST_OK,2026-04-21 13:51:38.137730
LOG600643,core-banking,INFO,APP_START,2026-03-07 01:27:24.662493
LOG600644,payments-api,INFO,REQUEST_OK,2026-06-23 12:45:12.673138
LOG600645,ledger-svc,INFO,CACHE_HIT,2026-08-04 22:59:57.713798
LOG600646,notification-svc,WARN,CACHE_MISS,2026-05-23 07:18:37.529176
LOG600647,core-banking,INFO,APP_START,2026-08-11 05:58:51.338301
LOG600648,kyc-service,INFO,CACHE_HIT,2026-08-12 20:18:58.721281
LOG600649,notification-svc,INFO,APP_START,2026-05-16 12:43:47.891786
LOG600650,auth-service,INFO,REQUEST_OK,2026-05-29 10:27:59.608669
LOG600651,core-banking,INFO,APP_START,2026-05-19 23:03:09.764670
LOG600652,notification-svc,INFO,APP_START,2026-04-08 03:36:18.492967
LOG600653,ledger-svc,INFO,APP_START,2026-06-15 02:26:04.155100
LOG600654,notification-svc,INFO,CACHE_HIT,2026-04-10 04:24:53.498618
LOG600655,notification-svc,ERROR,UPSTREAM_TIMEOUT,2026-02-24 21:35:51.408538
LOG600656,auth-service,INFO,REQUEST_OK,2026-06-03 11:12:16.492605
LOG600657,kyc-service,INFO,CACHE_HIT,2026-08-04 09:50:56.680374
LOG600658,notification-svc,INFO,REQUEST_OK,2026-03-05 07:49:53.231794
LOG600659,notification-svc,INFO,APP_START,2026-07-29 22:15:19.205274
LOG600660,core-banking,INFO,CACHE_HIT,2026-04-05 05:00:59.862777
LOG600661,core-banking,INFO,REQUEST_OK,2026-06-19 03:32:01.563421
LOG600662,ledger-svc,WARN,RETRY_ATTEMPT,2026-03-15 05:22:05.411068
LOG600663,core-banking,INFO,CACHE_HIT,2026-08-11 22:28:35.255227
LOG600664,kyc-service,WARN,RETRY_ATTEMPT,2026-06-29 16:14:41.057162
LOG600665,core-banking,INFO,CACHE_HIT,2026-08-18 16:58:48.271946
LOG600666,ledger-svc,INFO,APP_START,2026-08-11 09:02:11.623564
LOG600667,kyc-service,WARN,SLOW_QUERY,2026-06-24 06:50:05.784399
LOG600668,core-banking,WARN,SLOW_QUERY,2026-03-18 18:15:42.119227
LOG600669,ledger-svc,ERROR,TIMEOUT,2026-04-17 19:24:04.432034
LOG600670,kyc-service,INFO,APP_START,2026-04-07 03:36:49.274100
LOG600671,kyc-service,INFO,APP_START,2026-03-06 09:57:25.529747
LOG600672,auth-service,INFO,APP_START,2026-03-26 21:38:39.646480
LOG600673,ledger-svc,INFO,CACHE_HIT,2026-05-15 21:19:55.081605
LOG600674,auth-service,INFO,APP_START,2026-08-16 11:53:46.330734
LOG600675,notification-svc,INFO,CACHE_HIT,2026-04-05 16:52:07.089235
LOG600676,notification-svc,INFO,REQUEST_OK,2026-04-07 17:57:14.397243
LOG600677,core-banking,INFO,REQUEST_OK,2026-02-28 03:56:37.221104
LOG600678,kyc-service,INFO,CACHE_HIT,2026-06-06 19:37:48.836074
LOG600679,core-banking,INFO,REQUEST_OK,2026-08-01 13:04:57.986248
LOG600680,kyc-service,INFO,APP_START,2026-08-06 01:02:33.963525
LOG600681,payments-api,INFO,REQUEST_OK,2026-04-09 16:31:08.099948
